SEASON_LABEL,CLUTCH_WINDOW,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,TEAM_COUNT
2006-07,5m,Players,100345,Crystal Robinson,Crystal,1611661322,WAS,33.0,1,0,1,0.0,0.6,100.0,100.0,100.0,144.9,100.0,100.0,-44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.43,226.18,188.48,226.18,0.0,2,0,0,0.0,0.0,0.0,30,33,14,33,32,36,26,26,30,17,17,40,22,22,11,3,11,2,1,1,1,1,17,24,30,31,6,6,6,26,17,26,17,26,17,1
2006-07,5m,Players,100396,DeLisha Milton-Jones,DeLisha,1611661322,WAS,32.0,1,0,1,0.0,0.6,123.0,100.0,100.0,144.9,100.0,100.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.0,0.18,196.02,263.87,219.9,263.87,0.222,3,0,0,0.0,0.0,0.0,30,33,14,33,32,27,26,26,30,17,17,32,22,22,11,3,11,2,1,1,1,1,17,5,30,21,2,2,2,12,17,26,17,26,17,1
2006-07,5m,Players,100533,DeMya Walker,DeMya,1611661318,SAC,29.0,3,1,2,0.333,2.0,147.1,160.0,160.0,121.5,100.0,100.0,25.6,60.0,60.0,0.4,0.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.083,0.084,83.69,88.69,73.91,88.69,0.229,10,1,1,0.3,0.3,1.0,8,17,38,25,10,15,6,6,20,17,17,16,11,11,5,3,2,2,1,1,1,1,5,9,29,30,36,33,33,11,7,15,11,19,1,1
2006-07,5m,Players,100639,Deanna Nolan,Deanna,1611661321,DET,27.0,4,3,1,0.75,0.9,157.1,137.5,137.5,67.6,60.0,60.0,89.6,77.5,77.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.091,0.1,76.16,86.55,72.12,86.55,0.24,8,1,1,0.3,0.3,1.0,1,1,14,14,22,10,11,11,8,8,8,6,7,7,6,3,3,2,1,1,1,1,5,9,27,28,39,35,35,8,7,15,15,23,1,1
2006-07,5m,Players,100931,Doneeka Lewis,Doneeka,1611661320,LAS,24.0,2,2,0,1.0,0.4,212.8,200.0,200.0,0.0,0.0,0.0,212.8,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.333,0.347,62.81,66.82,55.68,66.82,2.333,2,1,1,0.5,0.5,1.0,18,6,1,1,43,6,2,2,1,1,1,3,1,1,11,3,11,2,1,1,1,1,1,1,5,8,43,44,44,1,7,15,5,16,1,1
2006-07,5m,Players,100928,Ebony Hoffman,Ebony,1611661325,IND,24.0,1,0,1,0.0,0.9,0.0,0.0,0.0,250.0,250.0,250.0,-250.0,-250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47,56.47,47.06,56.47,0.0,0,0,0,0.0,0.0,0.0,30,33,14,33,26,42,42,42,45,45,45,46,46,46,11,3,11,2,1,1,1,1,17,24,30,31,44,45,45,26,17,26,17,26,17,1
2006-07,5m,Players,101039,Erin Phillips,Erin,1611661323,CON,22.0,2,2,0,1.0,1.0,84.0,57.1,57.1,100.0,100.0,100.0,-16.0,-42.9,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.125,0.153,109.69,137.74,114.78,137.74,0.667,7,0,0,0.0,0.0,0.0,18,6,1,1,20,39,40,40,18,17,17,26,37,37,11,3,11,2,1,1,1,1,17,5,23,25,18,18,18,3,17,26,17,26,17,1
2006-07,5m,Players,100796,Iziane Castro Marques,Iziane,1611661328,SEA,25.0,3,1,2,0.333,1.6,124.5,109.1,109.1,146.0,133.3,133.3,-21.5,-24.2,-24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.154,0.188,105.57,117.86,98.22,117.86,0.194,11,2,2,0.7,0.7,1.0,8,17,38,25,15,24,23,23,35,33,33,29,32,32,11,3,11,2,1,1,1,1,3,3,20,18,19,20,20,14,2,6,3,12,1,1
2006-07,5m,Players,100660,Janell Burse,Janell,1611661328,SEA,28.0,1,1,0,1.0,0.3,300.0,300.0,300.0,227.3,100.0,100.0,72.7,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.24,192.0,160.0,192.0,0.0,1,0,0,0.0,0.0,0.0,30,17,1,1,44,1,1,1,44,17,17,12,1,1,11,3,11,2,1,1,1,1,17,24,30,31,12,10,10,26,17,26,17,26,17,1
2006-07,5m,Players,101042,Jessica Moore,Jessica,1611661320,LAS,24.0,1,1,0,1.0,1.6,147.1,116.7,116.7,82.0,57.1,57.1,65.1,59.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.333,0.395,143.26,193.19,160.99,193.19,0.5,6,0,1,0.0,1.0,0.0,30,17,1,1,14,15,20,20,12,7,7,14,13,13,11,3,11,2,1,1,1,1,17,18,5,6,11,9,9,7,17,15,17,3,17,1
2006-07,5m,Players,101025,Kara Braxton,Kara,1611661321,DET,24.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,80.0,96.0,0.0,1,0,0,0.0,0.0,0.0,30,17,1,1,44,42,42,42,1,1,1,22,22,22,11,3,11,2,1,1,1,1,17,24,30,31,49,29,29,26,17,26,17,26,17,1
2006-07,5m,Players,100874,Kara Lawson,Kara,1611661318,SAC,26.0,3,1,2,0.333,2.0,147.1,160.0,160.0,121.5,100.0,100.0,25.6,60.0,60.0,0.2,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.75,0.694,0.25,0.242,83.69,88.69,73.91,88.69,0.167,10,1,2,0.3,0.7,0.5,8,17,38,25,10,15,6,6,20,17,17,16,11,11,8,3,8,2,1,1,1,1,10,14,13,16,36,33,33,16,7,6,11,12,11,1
2006-07,5m,Players,100666,Katie Douglas,Katie,1611661323,CON,28.0,2,2,0,1.0,0.9,87.2,75.0,75.0,87.2,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.25,0.291,92.5,107.56,89.64,107.56,-0.286,4,0,0,0.0,0.0,0.0,18,6,1,1,25,38,38,38,13,12,12,22,22,22,11,3,11,2,1,1,50,50,17,24,13,12,27,24,24,48,17,26,17,26,17,1
2006-07,5m,Players,100404,Katie Smith,Katie,1611661321,DET,33.0,4,3,1,0.75,0.9,157.1,137.5,137.5,67.6,60.0,60.0,89.6,77.5,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.364,0.4,76.16,86.55,72.12,86.55,0.24,8,2,4,0.5,1.0,0.5,1,1,14,14,22,10,11,11,8,8,8,6,7,7,11,3,11,2,1,1,1,1,13,16,4,5,39,35,35,8,2,2,5,3,11,1
2006-07,5m,Players,101027,Kristin Haynie,Kristin,1611661318,SAC,24.0,1,0,1,0.0,0.6,0.0,0.0,0.0,200.0,100.0,100.0,-200.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,86.75,130.12,108.43,130.12,-0.5,1,0,1,0.0,1.0,0.0,30,33,14,33,39,42,42,42,40,17,17,43,42,42,11,3,11,2,1,1,1,1,17,24,1,1,29,19,19,49,17,15,17,3,17,1
2006-07,5m,Players,100682,Lauren Jackson,Lauren,1611661328,SEA,26.0,3,1,2,0.333,1.6,124.5,109.1,109.1,146.0,133.3,133.3,-21.5,-24.2,-24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.087,0.154,0.259,105.57,117.86,98.22,117.86,0.516,11,1,1,0.3,0.3,1.0,8,17,38,25,15,24,23,23,35,33,33,29,32,32,11,3,11,2,1,1,1,1,5,8,20,13,19,20,20,6,7,15,11,19,1,1
2006-07,5m,Players,101084,Laurie Koehn,Laurie,1611661322,WAS,25.0,1,0,1,0.0,0.0,227.3,100.0,100.0,0.0,0.0,0.0,227.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,30,33,14,33,50,3,26,26,1,1,1,1,6,6,11,3,11,2,1,1,1,1,17,24,30,31,49,50,50,26,17,26,17,26,17,1
2006-07,5m,Players,100915,Lindsay Whalen,Lindsay,1611661323,CON,25.0,2,2,0,1.0,0.6,166.7,116.7,116.7,87.2,75.0,75.0,79.5,41.7,41.7,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.286,0.254,160.61,210.22,175.18,210.22,0.667,6,0,0,0.0,0.0,0.0,18,6,1,1,38,8,20,20,13,12,12,10,18,18,1,3,5,2,1,1,1,1,17,5,11,14,7,8,8,3,17,26,17,26,17,1
2006-07,5m,Players,100003,Lisa Leslie,Lisa,1611661320,LAS,34.0,4,2,2,0.5,2.5,131.0,123.8,123.8,143.4,140.0,140.0,-12.4,-16.2,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.16,0.181,96.07,100.07,83.39,100.07,-0.053,21,0,3,0.0,0.8,0.0,1,6,38,19,4,22,19,19,27,37,37,25,31,31,11,3,11,2,1,1,1,1,17,22,19,20,25,27,27,43,17,3,17,10,17,1
2006-07,5m,Players,200675,Lisa Willis,Lisa,1611661320,LAS,23.0,3,2,1,0.667,0.5,128.9,125.0,125.0,53.2,100.0,100.0,75.7,25.0,25.0,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.34,85.51,74.23,61.86,74.23,2.0,4,0,2,0.0,0.7,0.0,8,6,14,18,40,23,18,18,7,17,17,11,19,19,1,3,5,2,1,1,1,1,17,24,5,9,32,43,43,2,17,6,17,12,17,1
2006-07,5m,Players,100239,Margo Dydek,Margo,1611661323,CON,33.0,1,1,0,1.0,0.5,208.3,150.0,150.0,0.0,0.0,0.0,208.3,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.96,142.57,118.81,142.57,0.667,2,0,0,0.0,0.0,0.0,30,17,1,1,41,7,10,10,1,1,1,4,4,4,11,3,11,2,1,1,1,1,17,24,30,31,14,15,15,3,17,26,17,26,17,1
2006-07,5m,Players,100199,Murriel Page,Murriel,1611661320,LAS,31.0,4,2,2,0.5,2.4,138.0,130.0,130.0,143.4,140.0,140.0,-5.4,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.906,0.125,0.121,94.1,98.13,81.77,98.13,0.104,20,1,1,0.3,0.3,1.0,1,6,38,19,5,21,17,17,27,37,37,24,30,30,11,3,11,2,1,1,1,1,5,12,23,26,26,28,28,21,7,15,15,23,1,1
2006-07,5m,Players,100012,Mwadi Mabika,Mwadi,1611661320,LAS,30.0,4,2,2,0.5,1.9,139.7,133.3,133.3,183.3,178.6,178.6,-43.6,-45.2,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.111,0.115,86.59,89.81,74.84,89.81,0.074,15,2,2,0.5,0.5,1.0,1,6,38,19,12,20,15,15,39,42,42,39,39,39,11,3,11,2,1,1,1,1,3,3,26,27,31,32,32,24,2,6,5,16,1,1
2006-07,5m,Players,100556,Nakia Sanford,Nakia,1611661322,WAS,31.0,1,0,1,0.0,0.6,123.0,100.0,100.0,144.9,100.0,100.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.02,263.87,219.9,263.87,0.0,3,0,0,0.0,0.0,0.0,30,33,14,33,32,27,26,26,30,17,17,32,22,22,11,3,11,2,1,1,1,1,17,24,30,31,2,2,2,26,17,26,17,26,17,1
2006-07,5m,Players,100919,Nicole Powell,Nicole,1611661318,SAC,25.0,3,1,2,0.333,2.0,147.1,160.0,160.0,128.7,116.7,116.7,18.4,43.3,43.3,0.2,1.0,33.3,0.0,0.0,0.0,33.3,33.3,1.5,1.5,0.167,0.168,85.33,86.27,71.9,86.27,0.078,10,1,1,0.3,0.3,1.0,8,17,38,25,8,15,6,6,23,29,29,20,16,16,8,1,5,2,1,1,48,48,1,1,18,23,33,39,39,23,7,15,11,19,1,1
2006-07,5m,Players,100724,Nikki Teasley,Nikki,1611661322,WAS,28.0,1,0,1,0.0,0.6,123.0,100.0,100.0,144.9,100.0,100.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.02,263.87,219.9,263.87,-0.222,3,0,0,0.0,0.0,0.0,30,33,14,33,32,27,26,26,30,17,17,32,22,22,11,3,11,2,1,1,1,1,17,24,30,31,2,2,2,47,17,26,17,26,17,1
2006-07,5m,Players,100415,Nykesha Sales,Nykesha,1611661323,CON,31.0,2,2,0,1.0,1.2,112.9,87.5,87.5,91.9,83.3,83.3,21.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.36,138.75,115.62,138.75,0.0,8,0,0,0.0,0.0,0.0,18,6,1,1,18,32,36,36,16,15,15,18,20,20,11,3,11,2,1,1,1,1,17,24,30,31,15,16,16,26,17,26,17,26,17,1
2006-07,5m,Players,100888,Plenette Pierson,Plenette,1611661321,DET,25.0,3,3,0,1.0,0.6,225.0,180.0,180.0,0.0,0.0,0.0,225.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.167,65.93,79.12,65.93,79.12,-0.1,5,0,1,0.0,0.3,0.0,8,1,1,1,37,5,4,4,1,1,1,2,3,3,11,3,11,2,1,1,1,1,17,24,22,24,42,42,42,44,17,15,17,19,17,1
2006-07,5m,Players,100944,Rebekkah Brunson,Rebekkah,1611661318,SAC,25.0,1,0,1,0.0,0.2,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,120.0,144.0,0.0,0,0,0,0.0,0.0,0.0,30,33,14,33,48,42,42,42,40,43,43,43,43,43,11,3,11,2,1,1,1,1,17,24,30,31,9,13,13,26,17,26,17,26,17,1
2006-07,5m,Players,100656,Ruth Riley,Ruth,1611661321,DET,27.0,4,3,1,0.75,0.8,157.1,137.5,137.5,67.6,60.0,60.0,89.6,77.5,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.273,0.3,81.84,93.0,77.5,93.0,0.24,8,2,3,0.5,0.8,0.667,1,1,14,14,31,10,11,11,8,8,8,6,7,7,11,3,11,2,1,1,1,1,12,15,12,11,38,31,31,8,2,3,5,10,10,1
